source,destination,distance
117.0,163.0,479.802042513
12.0,17.0,800.370539188
126.0,179.0,391.175152585
30.0,127.0,940.808694688
36.0,159.0,269.328795341
106.0,199.0,532.227395011
97.0,119.0,720.003472214
25.0,91.0,635.333770549
79.0,136.0,600.404030633
49.0,109.0,662.434902462
35.0,46.0,483.985536974
30.0,64.0,643.506021728
6.0,35.0,360.001388886
96.0,192.0,467.748864242
44.0,160.0,310.845620847
7.0,44.0,314.211712067
120.0,198.0,428.584880741
54.0,73.0,644.1816514
1.0,115.0,512.850855513
129.0,166.0,604.665196617
152.0,193.0,708.985190254
101.0,162.0,565.957595585
48.0,50.0,400.632000719
11.0,134.0,998.190863513
6.0,127.0,200.444506036
67.0,127.0,769.369872038
105.0,176.0,11.313708499
91.0,101.0,1079.75413868
114.0,190.0,472.038134053
24.0,170.0,32.0156211872
138.0,158.0,576.487640804
110.0,178.0,889.215946776
147.0,164.0,511.973632134
20.0,158.0,729.194761364
29.0,88.0,479.588365163
67.0,157.0,398.459533704
53.0,82.0,199.484335225
53.0,55.0,341.247710615
9.0,20.0,334.551939166
123.0,146.0,267.977611005
33.0,142.0,232.819672708
110.0,184.0,524.474975571
56.0,89.0,917.834407723
19.0,79.0,400.151221415
42.0,84.0,418.119600115
5.0,96.0,402.07959411
133.0,187.0,652.876711179
66.0,78.0,493.633467261
89.0,151.0,878.681967494
15.0,187.0,613.765427505
1.0,129.0,588.470899875
5.0,180.0,126.657017176
32.0,49.0,106.531685427
71.0,112.0,270.068509827
109.0,189.0,708.130637665
4.0,63.0,778.959562493
118.0,181.0,388.027060912
9.0,177.0,387.882714232
28.0,165.0,722.521279963
142.0,165.0,279.946423446
75.0,194.0,748.193156879
98.0,161.0,170.135240324
151.0,169.0,493.092283452
8.0,137.0,338.763929603
104.0,113.0,662.403200475
80.0,80.0,0.0
47.0,104.0,213.550930693
8.0,135.0,477.327979486
17.0,77.0,624.41092239
71.0,150.0,691.798381033
131.0,197.0,823.021870912
13.0,25.0,175.251248212
127.0,143.0,510.380250402
37.0,147.0,328.671568591
60.0,84.0,513.237761666
23.0,64.0,714.202352278
46.0,163.0,379.110801745
70.0,101.0,288.854634721
93.0,156.0,363.551922014
3.0,172.0,833.00060024
73.0,80.0,581.31574897
36.0,44.0,295.979729036
59.0,133.0,117.004273426
121.0,188.0,303.922687537
174.0,182.0,391.265894246
106.0,168.0,755.248965574
97.0,125.0,223.224102641
16.0,176.0,675.396920336
130.0,168.0,781.696872195
102.0,180.0,490.978614606
139.0,186.0,242.851806664
12.0,132.0,364.588809483
35.0,125.0,958.175349297
164.0,200.0,123.470644284
96.0,125.0,471.425497825
59.0,99.0,310.9421168
45.0,76.0,920.330375463
159.0,196.0,55.9016994375
1.0,46.0,696.336843776
183.0,194.0,534.652223413
115.0,184.0,235.357175374
152.0,174.0,797.873423545
25.0,160.0,721.011095615
124.0,195.0,122.588743366
48.0,79.0,668.227506168
11.0,85.0,915.530993468
34.0,174.0,779.797409588
148.0,154.0,512.10643425
81.0,137.0,879.229207886
7.0,161.0,953.217708606
30.0,194.0,674.307051721
121.0,130.0,366.82420858
54.0,196.0,560.404318327
77.0,93.0,144.36758639
63.0,158.0,829.014475145
10.0,22.0,74.303431953
9.0,72.0,421.997630325
34.0,112.0,513.26114211
162.0,189.0,773.760298801
111.0,130.0,437.507714218
134.0,191.0,951.155612926
5.0,86.0,351.592093199
90.0,139.0,536.008395457
39.0,118.0,463.751010781
9.0,167.0,580.986230474
63.0,124.0,975.680787963
123.0,193.0,916.427847678
124.0,126.0,596.647299499
56.0,134.0,351.140997322
57.0,179.0,354.519392982
5.0,51.0,252.857667473
119.0,181.0,444.81906434
156.0,161.0,388.814865971
29.0,173.0,605.12643307
52.0,114.0,334.113753084
15.0,110.0,571.472659014
38.0,133.0,659.776477301
136.0,141.0,376.969494787
86.0,145.0,714.664256837
65.0,106.0,208.722303552
66.0,197.0,413.6205991
51.0,171.0,375.021332727
14.0,93.0,458.938993767
113.0,166.0,778.360456344
166.0,168.0,726.449585312
99.0,151.0,519.242717811
14.0,129.0,562.392211895
94.0,158.0,383.418831045
131.0,144.0,867.42665396
4.0,162.0,349.961426446
27.0,67.0,116.811814471
13.0,172.0,963.012980183
51.0,73.0,708.070617947
179.0,188.0,219.544984001
37.0,38.0,207.086938265
60.0,137.0,1153.23067944
61.0,160.0,883.249115482
107.0,174.0,763.898553474
144.0,180.0,693.689411769
17.0,186.0,429.754581127
40.0,101.0,933.026259009
4.0,127.0,760.00592103
117.0,121.0,591.804866489
64.0,123.0,769.105974492
74.0,140.0,67.6756972628
22.0,164.0,206.700266086
46.0,46.0,0.0
69.0,119.0,263.486242525
55.0,164.0,717.396682457
2.0,80.0,625.540566231
153.0,164.0,601.481504288
26.0,90.0,49.6487663492
102.0,193.0,578.252539986
109.0,179.0,458.213923839
103.0,152.0,731.932373925
35.0,136.0,891.201436265
30.0,100.0,253.663162481
189.0,192.0,222.784649381
82.0,149.0,365.168454278
135.0,157.0,382.770166027
83.0,148.0,855.628424025
113.0,176.0,192.520128818
14.0,48.0,190.821906499
31.0,92.0,692.564076458
1.0,153.0,720.190252642
55.0,74.0,857.7575415
4.0,33.0,261.199157732
48.0,156.0,362.314780267
49.0,181.0,619.487691565
163.0,189.0,626.294659086
58.0,77.0,398.963657493
96.0,136.0,401.808412057
44.0,104.0,595.960569165
7.0,116.0,672.006696395
45.0,193.0,521.299338193
105.0,110.0,937.554265096
68.0,102.0,199.060292374
128.0,179.0,115.602768133
78.0,187.0,657.85256707
10.0,187.0,484.827804483
34.0,37.0,479.688440553
109.0,134.0,464.760153197
20.0,112.0,336.120514102
58.0,175.0,695.255348775
43.0,177.0,321.449840566
6.0,71.0,509.812710709
157.0,169.0,671.1810486
30.0,73.0,778.717535439
91.0,173.0,644.200279416
114.0,198.0,517.602163829
33.0,84.0,662.14952994
87.0,153.0,797.210762597
57.0,94.0,440.113621693
5.0,134.0,549.353256111
43.0,95.0,374.669187417
52.0,167.0,922.835846725
53.0,138.0,344.145318143
131.0,190.0,831.563587466
167.0,182.0,1009.25566632
9.0,67.0,362.789194988
62.0,88.0,476.592068755
9.0,44.0,464.904291226
160.0,192.0,357.766683748
33.0,182.0,758.05672611
18.0,162.0,578.332949087
19.0,135.0,236.68122021
42.0,44.0,318.628310104
65.0,197.0,293.518312887
66.0,182.0,479.451770254
14.0,142.0,122.702893201
38.0,48.0,327.51946507
8.0,99.0,255.562125519
62.0,186.0,793.847592426
122.0,129.0,839.434333346
85.0,123.0,309.898370438
32.0,121.0,488.600040933
145.0,190.0,333.241654059
18.0,68.0,454.942853554
95.0,182.0,672.679715764
27.0,190.0,489.458884892
51.0,52.0,920.280935367
142.0,157.0,625.201567496
37.0,73.0,191.049731745
75.0,138.0,832.317247208
108.0,124.0,337.831318856
98.0,105.0,1022.93890336
61.0,83.0,444.598695455
84.0,180.0,760.345316287
17.0,21.0,481.707380056
40.0,178.0,1133.26872365
41.0,159.0,493.041580397
50.0,87.0,321.024921151
13.0,33.0,656.040395098
74.0,81.0,874.537592102
37.0,171.0,700.771717466
97.0,144.0,846.021276328
23.0,136.0,603.868363139
22.0,37.0,414.845754468
93.0,196.0,463.038875258
12.0,110.0,764.769900035
50.0,185.0,357.755503102
126.0,148.0,352.476949601
73.0,104.0,510.776859304
36.0,100.0,586.305381179
22.0,51.0,745.461601962
83.0,195.0,151.855194182
31.0,163.0,410.649485571
55.0,57.0,347.220391106
130.0,144.0,894.497065395
25.0,126.0,489.418021736
79.0,183.0,806.089325075
102.0,124.0,260.432332862
139.0,194.0,279.80350248
72.0,191.0,482.544298485
35.0,53.0,568.567498192
163.0,200.0,389.236432005
44.0,189.0,705.689024996
120.0,171.0,1082.59918714
54.0,98.0,886.772236823
1.0,22.0,512.489024273
78.0,100.0,440.156790246
25.0,152.0,944.832789439
101.0,141.0,1086.49390242
11.0,157.0,479.542490297
6.0,144.0,269.258240357
54.0,140.0,558.970482226
114.0,155.0,509.475220202
77.0,101.0,186.30083199
24.0,79.0,749.563206141
88.0,186.0,447.823625996
101.0,111.0,816.649251515
110.0,151.0,67.0
111.0,186.0,351.550849807
108.0,197.0,691.989884319
134.0,135.0,440.555331372
29.0,115.0,355.60793017
67.0,160.0,943.040296064
53.0,125.0,772.46941687
76.0,178.0,354.978872611
39.0,62.0,328.342808662
167.0,197.0,392.460189064
13.0,96.0,345.32303717
190.0,190.0,0.0
191.0,195.0,279.372511175
123.0,137.0,968.310384123
124.0,166.0,797.040776874
56.0,190.0,941.159391389
19.0,50.0,147.0
42.0,113.0,423.689744979
80.0,196.0,544.900908423
119.0,125.0,774.313889841
66.0,107.0,575.725629098
29.0,149.0,913.731360959
89.0,186.0,255.409475157
15.0,166.0,553.002712471
178.0,200.0,265.843939182
62.0,199.0,609.348832772
85.0,174.0,60.9015599143
9.0,134.0,704.03693085
3.0,150.0,613.013050432
18.0,25.0,769.405614744
4.0,68.0,226.134915482
42.0,147.0,364.446155145
118.0,174.0,409.591259672
65.0,82.0,272.662795409
28.0,66.0,277.319310543
14.0,21.0,552.941226533
98.0,154.0,715.017482304
99.0,175.0,984.146838637
113.0,150.0,992.363340718
47.0,87.0,271.248963132
17.0,96.0,488.773976394
71.0,173.0,369.529430492
41.0,106.0,695.140273614
64.0,133.0,267.845104491
178.0,181.0,378.112417146
112.0,177.0,254.466107763
60.0,177.0,877.234290255
23.0,63.0,334.928350547
46.0,132.0,473.465943865
107.0,118.0,703.478500027
70.0,126.0,585.567246352
17.0,130.0,948.068562921
93.0,183.0,730.349231532
40.0,61.0,1020.74874479
3.0,179.0,222.308344423
12.0,117.0,919.957607719
73.0,187.0,204.166598639
74.0,196.0,451.558412611
22.0,108.0,463.953661479
83.0,110.0,1006.68018755
46.0,102.0,385.094793525
106.0,181.0,376.192769734
69.0,79.0,267.166614681
16.0,85.0,428.842628478
2.0,24.0,1092.03388226
130.0,197.0,809.773425101
121.0,167.0,511.038159045
153.0,156.0,777.197529589
102.0,137.0,559.604324501
139.0,145.0,358.26805607
103.0,160.0,728.742066852
35.0,64.0,96.5401470892
21.0,157.0,378.382082028
59.0,70.0,186.657440248
117.0,141.0,605.994224395
93.0,126.0,627.63683767
82.0,93.0,309.974192474
45.0,103.0,601.838848862
68.0,152.0,671.405242756
1.0,193.0,470.600679983
97.0,123.0,49.7694685525
48.0,164.0,496.459464609
11.0,40.0,849.390958275
34.0,139.0,464.665471065
103.0,110.0,605.128911886
96.0,176.0,317.619268937
149.0,170.0,291.358885226
21.0,164.0,121.757956619
81.0,172.0,41.7731971484
44.0,48.0,560.65854136
7.0,188.0,80.6039701255
77.0,184.0,642.35893393
24.0,60.0,926.521451452
10.0,115.0,48.0416485979
34.0,98.0,936.923689529
87.0,99.0,683.426660294
125.0,172.0,560.642488579
12.0,196.0,544.985320903
110.0,192.0,160.975153362
20.0,40.0,857.678844323
6.0,15.0,805.959056032
26.0,101.0,528.6898902
90.0,180.0,93.4077084613
143.0,162.0,303.117139073
91.0,149.0,864.070020311
39.0,77.0,797.699818227
9.0,138.0,566.866827394
63.0,91.0,340.476137196
57.0,150.0,349.18190102
31.0,135.0,540.137019653
29.0,200.0,206.421898063
45.0,49.0,823.384478843
52.0,159.0,592.70987844
15.0,21.0,394.442644753
53.0,194.0,346.561682821
38.0,158.0,641.23708564
136.0,146.0,121.852369694
9.0,100.0,453.609964617
137.0,191.0,531.606057151
49.0,54.0,255.049014897
86.0,138.0,293.819672588
19.0,191.0,596.754555911
65.0,141.0,386.173536121
28.0,55.0,690.489681313
14.0,70.0,446.972034919
75.0,116.0,332.280002408
113.0,185.0,741.648164563
8.0,59.0,307.280002603
122.0,185.0,165.218037756
32.0,161.0,987.833994151
94.0,163.0,462.058437863
41.0,53.0,580.049997845
95.0,142.0,516.109484509
27.0,102.0,328.390012028
88.0,120.0,654.782406605
51.0,108.0,876.832937338
96.0,119.0,306.111090946
39.0,63.0,147.139389696
39.0,59.0,721.984071846
61.0,155.0,531.949245699
163.0,193.0,557.427125282
107.0,197.0,507.284929798
108.0,154.0,239.835360195
40.0,138.0,331.713732004
3.0,30.0,405.030863022
26.0,165.0,489.360807585
140.0,157.0,213.77090541
13.0,105.0,161.721983663
141.0,180.0,514.56583641
73.0,198.0,404.73818698
74.0,105.0,305.0
22.0,153.0,804.047884146
23.0,176.0,834.700545106
49.0,135.0,558.187244569
69.0,146.0,724.572287629
16.0,34.0,736.848016894
2.0,77.0,777.982647621
4.0,121.0,597.973243549
117.0,134.0,662.39716183
154.0,176.0,310.177368614
12.0,54.0,1045.26551651
120.0,162.0,336.514487058
126.0,172.0,444.658295773
36.0,188.0,495.041412409
150.0,172.0,507.354905367
82.0,174.0,524.950473854
45.0,58.0,646.091324814
31.0,123.0,593.137420839
116.0,140.0,772.926904694
92.0,123.0,424.12380268
55.0,97.0,662.081565972
25.0,54.0,492.253999476
49.0,136.0,897.169437732
21.0,34.0,683.4398291
44.0,133.0,758.315237879
7.0,19.0,372.284837188
30.0,176.0,996.162637324
128.0,168.0,242.621103781
1.0,94.0,643.224688581
129.0,129.0,0.0
78.0,92.0,644.242190484
101.0,197.0,439.638487851
11.0,165.0,845.146141209
96.0,155.0,457.524862712
20.0,93.0,663.241283395
58.0,136.0,668.689015911
6.0,88.0,753.341887857
157.0,196.0,355.123922033
105.0,147.0,429.941856534
158.0,167.0,494.361203979
105.0,120.0,207.453609272
1.0,114.0,511.743099612
114.0,163.0,278.354091042
24.0,135.0,699.033618648
138.0,179.0,631.670800338
1.0,135.0,447.728712503
10.0,199.0,364.145575285
21.0,127.0,220.065899221
57.0,65.0,206.303174963
20.0,179.0,317.472833483
5.0,161.0,583.45522536
43.0,114.0,319.915613873
171.0,185.0,543.148230228
29.0,59.0,682.718829387
53.0,181.0,448.509754632
92.0,146.0,374.759923151
9.0,55.0,618.051777766
123.0,177.0,690.531679215
160.0,165.0,656.269761607
33.0,169.0,526.277493344
18.0,191.0,762.070862847
56.0,118.0,678.268383459
19.0,106.0,205.204775773
42.0,73.0,227.10790387
5.0,67.0,438.001141551
133.0,158.0,418.896168519
66.0,83.0,480.401915067
14.0,179.0,496.146147823
15.0,158.0,935.847209752
6.0,198.0,563.493566955
8.0,72.0,665.544138281
62.0,159.0,305.486497247
38.0,92.0,317.151383412
85.0,102.0,481.639906984
32.0,94.0,263.941281349
71.0,87.0,352.944754884
109.0,160.0,304.310696493
146.0,170.0,984.024898059
4.0,28.0,742.93539423
118.0,150.0,984.110766123
28.0,138.0,455.659960936
37.0,84.0,391.36939073
61.0,78.0,176.181724364
8.0,166.0,238.102918924
84.0,145.0,670.430458735
96.0,183.0,665.472012935
17.0,40.0,1230.9577572
41.0,162.0,316.723854485
155.0,166.0,132.242202039
88.0,195.0,606.066003006
127.0,162.0,413.937193304
164.0,184.0,126.873953198
37.0,182.0,481.225518858
97.0,139.0,610.007377005
60.0,121.0,405.228330698
23.0,103.0,504.945541618
46.0,188.0,161.75598907
84.0,119.0,417.220565169
70.0,70.0,0.0
2.0,190.0,168.237926759
3.0,139.0,365.308089152
26.0,40.0,512.99220267
12.0,75.0,1143.42030767
50.0,146.0,593.310205542
105.0,183.0,978.542283195
36.0,65.0,289.311251077
59.0,160.0,818.855909181
46.0,189.0,888.992688384
106.0,141.0,233.600085616
16.0,157.0,539.351462406
34.0,109.0,785.611227007
130.0,141.0,318.512166173
25.0,97.0,761.0321938
49.0,91.0,779.187397229
12.0,169.0,294.75752747
72.0,132.0,529.060488035
30.0,91.0,898.693496138
6.0,42.0,556.909328347
45.0,175.0,679.371768622
159.0,187.0,575.284277553
10.0,57.0,523.551334637
115.0,151.0,584.583612497
116.0,196.0,517.958492545
48.0,108.0,772.717283358
11.0,112.0,510.9099725
34.0,179.0,328.823660949
72.0,98.0,962.304006019
58.0,61.0,278.298401002
6.0,181.0,602.903806589
172.0,197.0,616.000811688
30.0,63.0,836.226045995
54.0,161.0,961.605428437
24.0,116.0,288.001736106
63.0,189.0,252.792404949
10.0,11.0,890.483576491
138.0,196.0,319.231890638
161.0,173.0,812.601993598
111.0,161.0,718.084256895
43.0,193.0,509.556670057
10.0,46.0,378.419079857
134.0,152.0,359.450970231
29.0,110.0,866.972894617
67.0,199.0,567.720001409
90.0,108.0,752.155569015
143.0,154.0,265.188612124
76.0,143.0,502.523631285
9.0,194.0,313.249102154
33.0,196.0,173.922396488
56.0,163.0,529.225849709
19.0,25.0,525.137124949
5.0,22.0,539.79625786
119.0,152.0,886.012415263
29.0,176.0,107.079409785
52.0,87.0,708.214656725
15.0,77.0,978.590823583
38.0,166.0,324.118805379
76.0,109.0,532.280001503
136.0,170.0,890.959595043
85.0,137.0,949.317649683
86.0,178.0,540.453513265
18.0,50.0,385.825089905
4.0,97.0,815.723605151
42.0,188.0,251.431899329
65.0,117.0,367.283269426
28.0,127.0,499.713918157
51.0,134.0,671.959820227
14.0,62.0,137.786066059
165.0,178.0,1083.63877745
99.0,178.0,894.407625191
5.0,168.0,569.859631839
47.0,178.0,527.629604931
17.0,123.0,863.45005646
71.0,200.0,240.682363292
94.0,123.0,936.470501404
131.0,143.0,526.901319034
4.0,135.0,610.917343018
57.0,115.0,564.852193056
64.0,186.0,442.010180878
27.0,46.0,711.591174763
9.0,173.0,112.449988884
112.0,150.0,425.179961898
60.0,174.0,427.518420656
23.0,26.0,250.081986556
61.0,195.0,357.200223964
29.0,50.0,482.954449198
107.0,141.0,295.778633441
144.0,145.0,244.844848833
17.0,165.0,1194.43543149
40.0,66.0,789.335163286
3.0,86.0,619.38760078
169.0,181.0,236.611495917
26.0,157.0,443.410644888
64.0,88.0,670.099246381
140.0,165.0,1081.83963691
73.0,158.0,738.144972211
74.0,161.0,1077.56995133
22.0,65.0,384.637491672
83.0,85.0,520.00384614
121.0,138.0,420.120220889
69.0,106.0,463.318464989
16.0,106.0,115.004347744
55.0,139.0,767.982421674
2.0,53.0,797.348731735
103.0,191.0,275.726313579
35.0,167.0,881.392080745
59.0,61.0,139.053946366
82.0,118.0,801.171642034
104.0,151.0,316.469587796
68.0,165.0,723.412054088
31.0,51.0,123.146254511
115.0,194.0,228.7116088
116.0,169.0,873.600595238
48.0,185.0,520.385434077
11.0,15.0,1022.12376941
58.0,110.0,620.055642664
21.0,90.0,641.152867887
149.0,149.0,0.0
44.0,77.0,829.318997732
7.0,91.0,472.48280392
30.0,136.0,1027.36361625
68.0,91.0,595.648386215
128.0,144.0,291.358885226
77.0,147.0,437.224198781
24.0,33.0,304.54720488
78.0,148.0,546.443043693
10.0,92.0,283.097156468
121.0,134.0,373.792723311
9.0,65.0,319.476133694
87.0,94.0,800.158109376
34.0,70.0,266.597074253
20.0,21.0,102.459748194
43.0,156.0,408.256047108
81.0,97.0,301.230808517
109.0,117.0,773.749313408
29.0,158.0,938.352279264
80.0,160.0,925.950862627
91.0,136.0,130.483715459
39.0,168.0,747.541303207
38.0,179.0,387.516451264
100.0,163.0,439.738558691
33.0,119.0,470.804630394
87.0,188.0,550.338986444
57.0,121.0,409.644968235
170.0,184.0,617.728904941
42.0,62.0,448.753830067
104.0,188.0,521.471955142
5.0,74.0,506.767204937
52.0,132.0,586.209860033
15.0,48.0,430.297571455
62.0,117.0,182.849665026
100.0,136.0,812.131147045
86.0,111.0,166.330995308
18.0,135.0,555.080174389
19.0,162.0,383.255789258
65.0,160.0,376.223337926
28.0,44.0,186.30083199
66.0,155.0,370.16752964
14.0,107.0,240.875486507
75.0,75.0,0.0
113.0,156.0,894.539546359
122.0,162.0,519.31685896
32.0,134.0,834.621471087
145.0,153.0,120.220630509
94.0,196.0,556.249044943
95.0,149.0,811.46410888
27.0,157.0,317.907219169
37.0,108.0,359.694314662
75.0,169.0,1030.80551027
60.0,195.0,802.302312099
61.0,118.0,1046.8237674
108.0,183.0,908.669356807
40.0,175.0,785.107635933
3.0,37.0,344.553334043
50.0,120.0,486.621002424
13.0,68.0,498.482697794
141.0,143.0,432.195557589
74.0,114.0,401.871870128
97.0,179.0,677.396486557
23.0,175.0,542.064571799
69.0,189.0,662.815962391
70.0,142.0,470.038296312
2.0,102.0,421.893351453
3.0,195.0,398.362899879
79.0,116.0,683.387152352
117.0,161.0,447.902891261
18.0,125.0,762.518196504
12.0,19.0,505.099000197
126.0,177.0,501.897399874
36.0,153.0,801.804215504
143.0,196.0,18.2482875909
38.0,120.0,548.836041091
14.0,43.0,245.348731401
31.0,134.0,549.917266505
95.0,121.0,161.533278305
25.0,89.0,147.763324272
79.0,138.0,663.617359628
49.0,99.0,462.42080403
99.0,122.0,64.8459713475
44.0,162.0,469.776542624
7.0,46.0,241.611258016
120.0,200.0,458.02292519
54.0,79.0,535.337276864
1.0,113.0,764.809126515
129.0,164.0,147.580486515
100.0,146.0,900.384917688
169.0,194.0,307.832746796
152.0,195.0,952.454198374
101.0,160.0,1104.4532584
48.0,52.0,842.380555331
11.0,184.0,693.423391587
8.0,192.0,362.922856817
6.0,125.0,831.565391295
67.0,97.0,971.038619211
105.0,182.0,138.032604844
91.0,103.0,689.6673111
114.0,188.0,228.370313307
24.0,172.0,521.536192416
47.0,161.0,636.622337026
138.0,156.0,298.482830327
110.0,176.0,939.668026486
147.0,166.0,663.892310544
20.0,152.0,678.735589166
118.0,192.0,591.481191586
29.0,86.0,504.599841459
67.0,159.0,594.43586702
70.0,173.0,193.75241934
131.0,183.0,612.298129999
9.0,26.0,336.251394049
123.0,148.0,472.966172152
33.0,140.0,589.571030496
56.0,91.0,520.343156004
19.0,81.0,365.268394472
42.0,82.0,181.041431722
5.0,110.0,354.843627532
133.0,185.0,407.662850895
66.0,76.0,409.870711322
89.0,149.0,794.513687736
15.0,133.0,958.859739482
32.0,51.0,600.573892206
71.0,114.0,129.251692445
18.0,122.0,457.865700834
13.0,135.0,416.540514236
4.0,57.0,214.981394544
27.0,200.0,811.881764791
28.0,167.0,567.507709199
142.0,171.0,235.440013592
75.0,196.0,648.509830303
62.0,68.0,448.153991391
98.0,191.0,967.58358812
151.0,171.0,197.952014387
8.0,139.0,460.045649909
47.0,106.0,276.739950134
17.0,67.0,593.020235742
71.0,144.0,437.402560578
41.0,69.0,401.920390127
13.0,23.0,824.151078383
127.0,137.0,923.494450444
37.0,145.0,409.591259672
60.0,86.0,368.897004596
23.0,66.0,439.602092807
101.0,102.0,605.069417505
46.0,161.0,1083.34666658
122.0,126.0,705.19217239
70.0,91.0,792.415295158
93.0,154.0,685.309419168
3.0,174.0,665.402134051
73.0,86.0,394.180161855
36.0,46.0,503.405403229
59.0,135.0,566.219921938
174.0,180.0,689.122630596
106.0,150.0,404.645523885
16.0,178.0,624.092941796
130.0,166.0,626.546885716
102.0,170.0,646.935081751
139.0,188.0,76.5571681817
12.0,134.0,437.433423506
35.0,127.0,418.718282381
96.0,127.0,287.800277971
59.0,101.0,360.513522631
135.0,200.0,172.696265159
159.0,198.0,417.129476302
1.0,44.0,565.406048783
113.0,116.0,853.57893601
115.0,186.0,334.439830164
152.0,176.0,1006.99155905
