storeid,HealthyStore,StoreSize,StoreLayout,customerID,gender,WhoShoppingFor,Vegetarian,ShoppingStyle,CouponUser,week,CouponSequence,CarryOver,CouponValue,AmountSpent
54,Marketed as health food store,Medium,Emphasizes produce,6845-PBPKW,Male,Self and spouse,No,Weekly; similar items,From newspaper,4,"4,3,2,1",2,00 No value,116
54,Marketed as health food store,Medium,Emphasizes produce,6305-CVIKR,Female,Self,No,Weekly; similar items,From newspaper,1,"4,3,2,1",0,25 percent,119.6
54,Marketed as health food store,Medium,Emphasizes produce,6305-CVIKR,Female,Self,No,Weekly; similar items,From newspaper,2,"4,3,2,1",4,15 percent,110.61
54,Marketed as health food store,Medium,Emphasizes produce,6305-CVIKR,Female,Self,No,Weekly; similar items,From newspaper,3,"4,3,2,1",3,05 percent,110.9
54,Marketed as health food store,Medium,Emphasizes produce,6305-CVIKR,Female,Self,No,Weekly; similar items,From newspaper,4,"4,3,2,1",2,00 No value,97.36
55,Regular store,Small,Emphasizes deli,9127-KUHGI,Female,Self and family,No,Biweekly; in bulk,From both,1,"3,1,4,2",0,15 percent,7.16
55,Regular store,Small,Emphasizes deli,9127-KUHGI,Female,Self and family,No,Biweekly; in bulk,From both,2,"3,1,4,2",3,00 No value,254.38
55,Regular store,Small,Emphasizes deli,9127-KUHGI,Female,Self and family,No,Biweekly; in bulk,From both,3,"3,1,4,2",1,25 percent,0
55,Regular store,Small,Emphasizes deli,9127-KUHGI,Female,Self and family,No,Biweekly; in bulk,From both,4,"3,1,4,2",4,05 percent,271.26
55,Regular store,Small,Emphasizes deli,5157-FNKBE,Female,Self and spouse,No,Weekly; similar items,No,1,"2,4,1,3",0,05 percent,99.93
55,Regular store,Small,Emphasizes deli,5157-FNKBE,Female,Self and spouse,No,Weekly; similar items,No,2,"2,4,1,3",2,25 percent,101.47
55,Regular store,Small,Emphasizes deli,5157-FNKBE,Female,Self and spouse,No,Weekly; similar items,No,3,"2,4,1,3",4,00 No value,94.81
55,Regular store,Small,Emphasizes deli,5157-FNKBE,Female,Self and spouse,No,Weekly; similar items,No,4,"2,4,1,3",1,15 percent,97.69
55,Regular store,Small,Emphasizes deli,3048-JHZJR,Female,Self and spouse,No,Weekly; similar items,No,1,"2,4,1,3",0,05 percent,98.46
55,Regular store,Small,Emphasizes deli,3048-JHZJR,Female,Self and spouse,No,Weekly; similar items,No,2,"2,4,1,3",2,25 percent,99.51
55,Regular store,Small,Emphasizes deli,3048-JHZJR,Female,Self and spouse,No,Weekly; similar items,No,3,"2,4,1,3",4,00 No value,103.68
55,Regular store,Small,Emphasizes deli,3048-JHZJR,Female,Self and spouse,No,Weekly; similar items,No,4,"2,4,1,3",1,15 percent,100.46
55,Regular store,Small,Emphasizes deli,5395-EBXUV,Male,Self,No,Weekly; similar items,From newspaper,1,"1,2,3,4",0,00 No value,105.34
55,Regular store,Small,Emphasizes deli,5395-EBXUV,Male,Self,No,Weekly; similar items,From newspaper,2,"1,2,3,4",1,05 percent,105.05
55,Regular store,Small,Emphasizes deli,5395-EBXUV,Male,Self,No,Weekly; similar items,From newspaper,3,"1,2,3,4",2,15 percent,115.09
55,Regular store,Small,Emphasizes deli,5395-EBXUV,Male,Self,No,Weekly; similar items,From newspaper,4,"1,2,3,4",3,25 percent,126.39
55,Regular store,Small,Emphasizes deli,3771-FQMNJ,Female,Self and family,No,Weekly; similar items,From newspaper,1,"1,2,3,4",0,00 No value,108.36
55,Regular store,Small,Emphasizes deli,3771-FQMNJ,Female,Self and family,No,Weekly; similar items,From newspaper,2,"1,2,3,4",1,05 percent,117.22
55,Regular store,Small,Emphasizes deli,3771-FQMNJ,Female,Self and family,No,Weekly; similar items,From newspaper,3,"1,2,3,4",2,15 percent,132.95
55,Regular store,Small,Emphasizes deli,3771-FQMNJ,Female,Self and family,No,Weekly; similar items,From newspaper,4,"1,2,3,4",3,25 percent,112.65
55,Regular store,Small,Emphasizes deli,8266-IBSPF,Male,Self and spouse,No,Often; what's on sale,From both,1,"2,4,1,3",0,05 percent,99.52
55,Regular store,Small,Emphasizes deli,8266-IBSPF,Male,Self and spouse,No,Often; what's on sale,From both,2,"2,4,1,3",2,25 percent,107.63
55,Regular store,Small,Emphasizes deli,8266-IBSPF,Male,Self and spouse,No,Often; what's on sale,From both,3,"2,4,1,3",4,00 No value,87.28
55,Regular store,Small,Emphasizes deli,8266-IBSPF,Male,Self and spouse,No,Often; what's on sale,From both,4,"2,4,1,3",1,15 percent,103.31
56,Regular store,Large,No emphasis,4237-TQOVI,Female,Self and spouse,No,Weekly; similar items,From newspaper,1,"1,2,3,4",0,00 No value,89.65
56,Regular store,Large,No emphasis,4237-TQOVI,Female,Self and spouse,No,Weekly; similar items,From newspaper,2,"1,2,3,4",1,05 percent,99.95
56,Regular store,Large,No emphasis,4237-TQOVI,Female,Self and spouse,No,Weekly; similar items,From newspaper,3,"1,2,3,4",2,15 percent,94.8
56,Regular store,Large,No emphasis,4237-TQOVI,Female,Self and spouse,No,Weekly; similar items,From newspaper,4,"1,2,3,4",3,25 percent,101.91
56,Regular store,Large,No emphasis,6622-DMSUQ,Male,Self,No,Weekly; similar items,From newspaper,1,"3,1,4,2",0,15 percent,124.32
56,Regular store,Large,No emphasis,6622-DMSUQ,Male,Self,No,Weekly; similar items,From newspaper,2,"3,1,4,2",3,00 No value,99.75
56,Regular store,Large,No emphasis,6622-DMSUQ,Male,Self,No,Weekly; similar items,From newspaper,3,"3,1,4,2",1,25 percent,130.52
56,Regular store,Large,No emphasis,6622-DMSUQ,Male,Self,No,Weekly; similar items,From newspaper,4,"3,1,4,2",4,05 percent,100.33
56,Regular store,Large,No emphasis,3339-PYPKM,Female,Self and spouse,No,Weekly; similar items,From newspaper,1,"2,4,1,3",0,05 percent,125.62
56,Regular store,Large,No emphasis,3339-PYPKM,Female,Self and spouse,No,Weekly; similar items,From newspaper,2,"2,4,1,3",2,25 percent,140.5
56,Regular store,Large,No emphasis,3339-PYPKM,Female,Self and spouse,No,Weekly; similar items,From newspaper,3,"2,4,1,3",4,00 No value,107.15
56,Regular store,Large,No emphasis,3339-PYPKM,Female,Self and spouse,No,Weekly; similar items,From newspaper,4,"2,4,1,3",1,15 percent,128.09
56,Regular store,Large,No emphasis,5067-WPRQK,Male,Self and spouse,No,Biweekly; in bulk,No,1,"4,3,2,1",0,25 percent,198.92
56,Regular store,Large,No emphasis,5067-WPRQK,Male,Self and spouse,No,Biweekly; in bulk,No,2,"4,3,2,1",4,15 percent,10.68
56,Regular store,Large,No emphasis,5067-WPRQK,Male,Self and spouse,No,Biweekly; in bulk,No,3,"4,3,2,1",3,05 percent,185.44
56,Regular store,Large,No emphasis,5067-WPRQK,Male,Self and spouse,No,Biweekly; in bulk,No,4,"4,3,2,1",2,00 No value,0
56,Regular store,Large,No emphasis,4233-BGTWQ,Female,Self,Yes,Weekly; similar items,From both,1,"1,2,3,4",0,00 No value,89.08
56,Regular store,Large,No emphasis,4233-BGTWQ,Female,Self,Yes,Weekly; similar items,From both,2,"1,2,3,4",1,05 percent,81.74
56,Regular store,Large,No emphasis,4233-BGTWQ,Female,Self,Yes,Weekly; similar items,From both,3,"1,2,3,4",2,15 percent,101.17
56,Regular store,Large,No emphasis,4233-BGTWQ,Female,Self,Yes,Weekly; similar items,From both,4,"1,2,3,4",3,25 percent,90.41
57,Regular store,Large,Emphasizes deli,6341-FATVQ,Male,Self,Yes,Weekly; similar items,From both,1,"1,2,3,4",0,00 No value,112.43
57,Regular store,Large,Emphasizes deli,6341-FATVQ,Male,Self,Yes,Weekly; similar items,From both,2,"1,2,3,4",1,05 percent,122.78
57,Regular store,Large,Emphasizes deli,6341-FATVQ,Male,Self,Yes,Weekly; similar items,From both,3,"1,2,3,4",2,15 percent,128.43
57,Regular store,Large,Emphasizes deli,6341-FATVQ,Male,Self,Yes,Weekly; similar items,From both,4,"1,2,3,4",3,25 percent,120.06
57,Regular store,Large,Emphasizes deli,7007-HUYQJ,Female,Self and family,No,Weekly; similar items,From newspaper,1,"3,1,4,2",0,15 percent,177.68
57,Regular store,Large,Emphasizes deli,7007-HUYQJ,Female,Self and family,No,Weekly; similar items,From newspaper,2,"3,1,4,2",3,00 No value,157.72
57,Regular store,Large,Emphasizes deli,7007-HUYQJ,Female,Self and family,No,Weekly; similar items,From newspaper,3,"3,1,4,2",1,25 percent,211.29
57,Regular store,Large,Emphasizes deli,7007-HUYQJ,Female,Self and family,No,Weekly; similar items,From newspaper,4,"3,1,4,2",4,05 percent,145.22
57,Regular store,Large,Emphasizes deli,1230-HAKWK,Male,Self and spouse,No,Weekly; similar items,From both,1,"3,1,4,2",0,15 percent,124.74
57,Regular store,Large,Emphasizes deli,1230-HAKWK,Male,Self and spouse,No,Weekly; similar items,From both,2,"3,1,4,2",3,00 No value,115.44
57,Regular store,Large,Emphasizes deli,1230-HAKWK,Male,Self and spouse,No,Weekly; similar items,From both,3,"3,1,4,2",1,25 percent,126.51
57,Regular store,Large,Emphasizes deli,1230-HAKWK,Male,Self and spouse,No,Weekly; similar items,From both,4,"3,1,4,2",4,05 percent,106.87
57,Regular store,Large,Emphasizes deli,1720-RLMPC,Male,Self and spouse,No,Weekly; similar items,From newspaper,1,"2,4,1,3",0,05 percent,121.89
57,Regular store,Large,Emphasizes deli,1720-RLMPC,Male,Self and spouse,No,Weekly; similar items,From newspaper,2,"2,4,1,3",2,25 percent,136.13
57,Regular store,Large,Emphasizes deli,1720-RLMPC,Male,Self and spouse,No,Weekly; similar items,From newspaper,3,"2,4,1,3",4,00 No value,107.21
57,Regular store,Large,Emphasizes deli,1720-RLMPC,Male,Self and spouse,No,Weekly; similar items,From newspaper,4,"2,4,1,3",1,15 percent,135.9
57,Regular store,Large,Emphasizes deli,8324-GNGHW,Male,Self and spouse,No,Weekly; similar items,From mailings,1,"1,2,3,4",0,00 No value,128.8
57,Regular store,Large,Emphasizes deli,8324-GNGHW,Male,Self and spouse,No,Weekly; similar items,From mailings,2,"1,2,3,4",1,05 percent,131.58
57,Regular store,Large,Emphasizes deli,8324-GNGHW,Male,Self and spouse,No,Weekly; similar items,From mailings,3,"1,2,3,4",2,15 percent,136.86
57,Regular store,Large,Emphasizes deli,8324-GNGHW,Male,Self and spouse,No,Weekly; similar items,From mailings,4,"1,2,3,4",3,25 percent,154.38
57,Regular store,Large,Emphasizes deli,4603-FHLFY,Female,Self,No,Weekly; similar items,No,1,"2,4,1,3",0,05 percent,82.41
57,Regular store,Large,Emphasizes deli,4603-FHLFY,Female,Self,No,Weekly; similar items,No,2,"2,4,1,3",2,25 percent,85.62
57,Regular store,Large,Emphasizes deli,4603-FHLFY,Female,Self,No,Weekly; similar items,No,3,"2,4,1,3",4,00 No value,77.46
57,Regular store,Large,Emphasizes deli,4603-FHLFY,Female,Self,No,Weekly; similar items,No,4,"2,4,1,3",1,15 percent,85.53
57,Regular store,Large,Emphasizes deli,3134-UVNJD,Female,Self and spouse,No,Weekly; similar items,No,1,"1,2,3,4",0,00 No value,106.16
57,Regular store,Large,Emphasizes deli,3134-UVNJD,Female,Self and spouse,No,Weekly; similar items,No,2,"1,2,3,4",1,05 percent,119.46
57,Regular store,Large,Emphasizes deli,3134-UVNJD,Female,Self and spouse,No,Weekly; similar items,No,3,"1,2,3,4",2,15 percent,110.39
57,Regular store,Large,Emphasizes deli,3134-UVNJD,Female,Self and spouse,No,Weekly; similar items,No,4,"1,2,3,4",3,25 percent,115.46
57,Regular store,Large,Emphasizes deli,1485-ZXMRV,Female,Self,No,Weekly; similar items,From newspaper,1,"4,3,2,1",0,25 percent,107.05
57,Regular store,Large,Emphasizes deli,1485-ZXMRV,Female,Self,No,Weekly; similar items,From newspaper,2,"4,3,2,1",4,15 percent,91.43
57,Regular store,Large,Emphasizes deli,1485-ZXMRV,Female,Self,No,Weekly; similar items,From newspaper,3,"4,3,2,1",3,05 percent,83.17
57,Regular store,Large,Emphasizes deli,1485-ZXMRV,Female,Self,No,Weekly; similar items,From newspaper,4,"4,3,2,1",2,00 No value,88.32
57,Regular store,Large,Emphasizes deli,3468-JIYNO,Male,Self and spouse,No,Weekly; similar items,From newspaper,1,"4,3,2,1",0,25 percent,164.09
57,Regular store,Large,Emphasizes deli,3468-JIYNO,Male,Self and spouse,No,Weekly; similar items,From newspaper,2,"4,3,2,1",4,15 percent,138.97
57,Regular store,Large,Emphasizes deli,3468-JIYNO,Male,Self and spouse,No,Weekly; similar items,From newspaper,3,"4,3,2,1",3,05 percent,135.1
57,Regular store,Large,Emphasizes deli,3468-JIYNO,Male,Self and spouse,No,Weekly; similar items,From newspaper,4,"4,3,2,1",2,00 No value,125.8
57,Regular store,Large,Emphasizes deli,8519-TIGVB,Female,Self and spouse,Yes,Weekly; similar items,From both,1,"4,3,2,1",0,25 percent,173.76
57,Regular store,Large,Emphasizes deli,8519-TIGVB,Female,Self and spouse,Yes,Weekly; similar items,From both,2,"4,3,2,1",4,15 percent,138.72
57,Regular store,Large,Emphasizes deli,8519-TIGVB,Female,Self and spouse,Yes,Weekly; similar items,From both,3,"4,3,2,1",3,05 percent,142.62
57,Regular store,Large,Emphasizes deli,8519-TIGVB,Female,Self and spouse,Yes,Weekly; similar items,From both,4,"4,3,2,1",2,00 No value,131.55
57,Regular store,Large,Emphasizes deli,4067-WKZQT,Female,Self and spouse,No,Weekly; similar items,From mailings,1,"1,2,3,4",0,00 No value,107.77
57,Regular store,Large,Emphasizes deli,4067-WKZQT,Female,Self and spouse,No,Weekly; similar items,From mailings,2,"1,2,3,4",1,05 percent,125.57
57,Regular store,Large,Emphasizes deli,4067-WKZQT,Female,Self and spouse,No,Weekly; similar items,From mailings,3,"1,2,3,4",2,15 percent,113.78
57,Regular store,Large,Emphasizes deli,4067-WKZQT,Female,Self and spouse,No,Weekly; similar items,From mailings,4,"1,2,3,4",3,25 percent,126.61
58,Regular store,Medium,Emphasizes produce,2380-OQUTE,Male,Self and spouse,No,Often; what's on sale,From both,1,"4,3,2,1",0,25 percent,129.81
58,Regular store,Medium,Emphasizes produce,2380-OQUTE,Male,Self and spouse,No,Often; what's on sale,From both,2,"4,3,2,1",4,15 percent,124.53
58,Regular store,Medium,Emphasizes produce,2380-OQUTE,Male,Self and spouse,No,Often; what's on sale,From both,3,"4,3,2,1",3,05 percent,105.99
58,Regular store,Medium,Emphasizes produce,2380-OQUTE,Male,Self and spouse,No,Often; what's on sale,From both,4,"4,3,2,1",2,00 No value,104.87
58,Regular store,Medium,Emphasizes produce,7664-OFDSO,Female,Self and spouse,Yes,Weekly; similar items,From both,1,"4,3,2,1",0,25 percent,163.55
58,Regular store,Medium,Emphasizes produce,7664-OFDSO,Female,Self and spouse,Yes,Weekly; similar items,From both,2,"4,3,2,1",4,15 percent,148.18
58,Regular store,Medium,Emphasizes produce,7664-OFDSO,Female,Self and spouse,Yes,Weekly; similar items,From both,3,"4,3,2,1",3,05 percent,139.64
58,Regular store,Medium,Emphasizes produce,7664-OFDSO,Female,Self and spouse,Yes,Weekly; similar items,From both,4,"4,3,2,1",2,00 No value,125.73
58,Regular store,Medium,Emphasizes produce,3658-JAYXI,Female,Self and spouse,Yes,Often; what's on sale,From mailings,1,"1,2,3,4",0,00 No value,116.39
58,Regular store,Medium,Emphasizes produce,3658-JAYXI,Female,Self and spouse,Yes,Often; what's on sale,From mailings,2,"1,2,3,4",1,05 percent,117.17
58,Regular store,Medium,Emphasizes produce,3658-JAYXI,Female,Self and spouse,Yes,Often; what's on sale,From mailings,3,"1,2,3,4",2,15 percent,118.07
58,Regular store,Medium,Emphasizes produce,3658-JAYXI,Female,Self and spouse,Yes,Often; what's on sale,From mailings,4,"1,2,3,4",3,25 percent,129.13
58,Regular store,Medium,Emphasizes produce,1990-OARAH,Female,Self and family,No,Weekly; similar items,From mailings,1,"1,2,3,4",0,00 No value,159.68
58,Regular store,Medium,Emphasizes produce,1990-OARAH,Female,Self and family,No,Weekly; similar items,From mailings,2,"1,2,3,4",1,05 percent,170.19
58,Regular store,Medium,Emphasizes produce,1990-OARAH,Female,Self and family,No,Weekly; similar items,From mailings,3,"1,2,3,4",2,15 percent,181.89
58,Regular store,Medium,Emphasizes produce,1990-OARAH,Female,Self and family,No,Weekly; similar items,From mailings,4,"1,2,3,4",3,25 percent,175.17
59,Regular store,Medium,Emphasizes deli,3824-ZENGH,Male,Self and spouse,Yes,Often; what's on sale,From mailings,1,"3,1,4,2",0,15 percent,130.26
59,Regular store,Medium,Emphasizes deli,3824-ZENGH,Male,Self and spouse,Yes,Often; what's on sale,From mailings,2,"3,1,4,2",3,00 No value,123.57
59,Regular store,Medium,Emphasizes deli,3824-ZENGH,Male,Self and spouse,Yes,Often; what's on sale,From mailings,3,"3,1,4,2",1,25 percent,140.74
59,Regular store,Medium,Emphasizes deli,3824-ZENGH,Male,Self and spouse,Yes,Often; what's on sale,From mailings,4,"3,1,4,2",4,05 percent,116.41
59,Regular store,Medium,Emphasizes deli,8974-SWMKM,Male,Self and family,No,Weekly; similar items,From both,1,"3,1,4,2",0,15 percent,162.46
59,Regular store,Medium,Emphasizes deli,8974-SWMKM,Male,Self and family,No,Weekly; similar items,From both,2,"3,1,4,2",3,00 No value,147.66
59,Regular store,Medium,Emphasizes deli,8974-SWMKM,Male,Self and family,No,Weekly; similar items,From both,3,"3,1,4,2",1,25 percent,173
59,Regular store,Medium,Emphasizes deli,8974-SWMKM,Male,Self and family,No,Weekly; similar items,From both,4,"3,1,4,2",4,05 percent,140.48
59,Regular store,Medium,Emphasizes deli,0155-IZVLG,Female,Self and family,No,Weekly; similar items,From mailings,1,"2,4,1,3",0,05 percent,161.88
59,Regular store,Medium,Emphasizes deli,0155-IZVLG,Female,Self and family,No,Weekly; similar items,From mailings,2,"2,4,1,3",2,25 percent,157.51
59,Regular store,Medium,Emphasizes deli,0155-IZVLG,Female,Self and family,No,Weekly; similar items,From mailings,3,"2,4,1,3",4,00 No value,133.71
59,Regular store,Medium,Emphasizes deli,0155-IZVLG,Female,Self and family,No,Weekly; similar items,From mailings,4,"2,4,1,3",1,15 percent,147.59
59,Regular store,Medium,Emphasizes deli,7527-GIEHK,Female,Self,No,Weekly; similar items,No,1,"4,3,2,1",0,25 percent,73.01
59,Regular store,Medium,Emphasizes deli,7527-GIEHK,Female,Self,No,Weekly; similar items,No,2,"4,3,2,1",4,15 percent,64.98
59,Regular store,Medium,Emphasizes deli,7527-GIEHK,Female,Self,No,Weekly; similar items,No,3,"4,3,2,1",3,05 percent,68.06
59,Regular store,Medium,Emphasizes deli,7527-GIEHK,Female,Self,No,Weekly; similar items,No,4,"4,3,2,1",2,00 No value,67.14
59,Regular store,Medium,Emphasizes deli,8709-AQYGR,Male,Self,No,Often; what's on sale,From both,1,"2,4,1,3",0,05 percent,100.35
59,Regular store,Medium,Emphasizes deli,8709-AQYGR,Male,Self,No,Often; what's on sale,From both,2,"2,4,1,3",2,25 percent,120.37
59,Regular store,Medium,Emphasizes deli,8709-AQYGR,Male,Self,No,Often; what's on sale,From both,3,"2,4,1,3",4,00 No value,93.21
59,Regular store,Medium,Emphasizes deli,8709-AQYGR,Male,Self,No,Often; what's on sale,From both,4,"2,4,1,3",1,15 percent,113.93
59,Regular store,Medium,Emphasizes deli,4201-RYWMN,Female,Self and family,No,Weekly; similar items,From newspaper,1,"4,3,2,1",0,25 percent,165.89
59,Regular store,Medium,Emphasizes deli,4201-RYWMN,Female,Self and family,No,Weekly; similar items,From newspaper,2,"4,3,2,1",4,15 percent,161.09
59,Regular store,Medium,Emphasizes deli,4201-RYWMN,Female,Self and family,No,Weekly; similar items,From newspaper,3,"4,3,2,1",3,05 percent,124.22
59,Regular store,Medium,Emphasizes deli,4201-RYWMN,Female,Self and family,No,Weekly; similar items,From newspaper,4,"4,3,2,1",2,00 No value,142.09
59,Regular store,Medium,Emphasizes deli,0631-LZUBG,Female,Self,No,Weekly; similar items,No,1,"4,3,2,1",0,25 percent,82.53
59,Regular store,Medium,Emphasizes deli,0631-LZUBG,Female,Self,No,Weekly; similar items,No,2,"4,3,2,1",4,15 percent,81.37
59,Regular store,Medium,Emphasizes deli,0631-LZUBG,Female,Self,No,Weekly; similar items,No,3,"4,3,2,1",3,05 percent,81.61
59,Regular store,Medium,Emphasizes deli,0631-LZUBG,Female,Self,No,Weekly; similar items,No,4,"4,3,2,1",2,00 No value,77.69
59,Regular store,Medium,Emphasizes deli,8712-GWTIH,Male,Self and family,No,Weekly; similar items,No,1,"2,4,1,3",0,05 percent,131.39
59,Regular store,Medium,Emphasizes deli,8712-GWTIH,Male,Self and family,No,Weekly; similar items,No,2,"2,4,1,3",2,25 percent,131.91
59,Regular store,Medium,Emphasizes deli,8712-GWTIH,Male,Self and family,No,Weekly; similar items,No,3,"2,4,1,3",4,00 No value,148.66
59,Regular store,Medium,Emphasizes deli,8712-GWTIH,Male,Self and family,No,Weekly; similar items,No,4,"2,4,1,3",1,15 percent,137.5
